checkpoint,architecture,layer,head,learned_bias,fixed_config_bias,total_zero_input_logit,gamma_zero_input,one_minus_gamma,half_life_tokens,efold_tokens,weight_l2,weight_rms,input_dim,parameter
repl_seed2_nope,nope,14,2,-0.9058080911636353,3.9,2.9941919088363647,0.9523110458713826,0.04768895412861737,14.18535729218737,20.465144618676813,1.9238436222076416,0.0601201169192791,1024,blocks.14.attn.mem.w_gamma
repl_seed2_nope,nope,14,3,-0.26822617650032043,3.9,3.6317738234996795,0.9742133604209148,0.02578663957908517,26.53200692083346,38.27759480951809,3.1592307090759277,0.09872596710920334,1024,blocks.14.attn.mem.w_gamma
repl_seed2_nope,nope,14,4,0.7958167195320129,3.9,4.695816719532013,0.9909492591896211,0.009050740810378894,76.23748089735179,109.98743562047652,3.7643234729766846,0.11763510853052139,1024,blocks.14.attn.mem.w_gamma
repl_seed2_nope,nope,14,5,0.37640663981437683,3.9,4.276406639814377,0.9862978636028961,0.013702136397103918,50.239425610251274,72.4801701850195,3.117323875427246,0.09741636365652084,1024,blocks.14.attn.mem.w_gamma
repl_seed2_nope,nope,14,6,-0.5817967653274536,3.9,3.3182032346725463,0.9650480366071034,0.03495196339289667,19.482794703245276,28.107731301029723,3.010704278945923,0.09408450871706009,1024,blocks.14.attn.mem.w_gamma
repl_seed2_nope,nope,14,7,-0.15939658880233765,3.9,3.7406034111976623,0.9768107339707935,0.023189266029206405,29.542934467735495,42.62144504990963,4.242037773132324,0.13256366550922394,1024,blocks.14.attn.mem.w_gamma
repl_seed2_nope,nope,2,0,-0.09973576664924622,3.9,3.8002642333507537,0.978124383598719,0.021875616401281047,31.337984208997245,45.211154409776974,1.5589333772659302,0.04871666803956032,1024,blocks.2.attn.mem.w_gamma
repl_seed2_nope,nope,2,1,-1.8758955001831055,3.9,2.0241044998168944,0.883304756630623,0.11669524336937703,5.586067450284157,8.058991808596211,1.5551947355270386,0.048599835485219955,1024,blocks.2.attn.mem.w_gamma
repl_seed2_nope,nope,2,2,-2.1694467067718506,3.9,1.7305532932281493,0.8494831788410591,0.15051682115894097,4.249122393000828,6.1301878045125395,1.9266852140426636,0.06020891293883324,1024,blocks.2.attn.mem.w_gamma
repl_seed2_nope,nope,2,3,12.035687446594238,3.9,15.935687446594239,0.9999998799896163,1.2001038375640234e-07,5775726.376931419,8332611.801530537,3.186002731323242,0.09956258535385132,1024,blocks.2.attn.mem.w_gamma
repl_seed2_nope,nope,2,4,0.6179879903793335,3.9,4.517987990379334,0.9892068094671862,0.01079319053281381,63.87358568440502,92.15010531068741,3.2165918350219727,0.10051848739385605,1024,blocks.2.attn.mem.w_gamma
repl_seed2_nope,nope,2,5,-0.19290299713611603,3.9,3.707097002863884,0.9760395137301786,0.023960486269821432,28.580786553326785,41.23335902519052,1.6045571565628052,0.05014241114258766,1024,blocks.2.attn.mem.w_gamma
repl_seed2_nope,nope,2,6,-1.3634270429611206,3.9,2.5365729570388793,0.9266662790952492,0.07333372090475078,9.10098461152315,13.129945366251219,1.3208396434783936,0.0412762388586998,1024,blocks.2.attn.mem.w_gamma
repl_seed2_nope,nope,2,7,-2.1103625297546387,3.9,1.7896374702453612,0.8568828235620942,0.14311717643790572,4.48772281148789,6.474415445017856,1.3643004894256592,0.04263439029455185,1024,blocks.2.attn.mem.w_gamma
repl_seed2_nope,nope,6,0,0.268252968788147,3.9,4.168252968788147,0.9847566763645657,0.015243323635434364,45.12472074597159,65.10121084171254,2.985334873199463,0.09329171478748322,1024,blocks.6.attn.mem.w_gamma
