checkpoint,architecture,layer,head,learned_bias,fixed_config_bias,total_zero_input_logit,gamma_zero_input,one_minus_gamma,half_life_tokens,efold_tokens,weight_l2,weight_rms,input_dim,parameter
atma-10b-L4-mbs4-nope__reg-baseline__distr-0__mem-1__win-0,nope,14,6,-0.08541522920131683,3.9,3.814584770798683,0.9784287122568085,0.021571287743191465,31.785027310408072,45.85610127524599,3.471381187438965,0.10848065465688705,1024,blocks.14.attn.mem.w_gamma
atma-10b-L4-mbs4-nope__reg-baseline__distr-0__mem-1__win-0,nope,14,7,0.5519478917121887,3.9,4.451947891712189,0.9884784527888365,0.011521547211163522,59.81370311968072,86.29293286796809,4.488718032836914,0.14027243852615356,1024,blocks.14.attn.mem.w_gamma
atma-10b-L4-mbs4-nope__reg-baseline__distr-0__mem-1__win-0,nope,2,0,-0.0699317678809166,3.9,3.8300682321190833,0.9787530962545167,0.021246903745483325,32.27563020901292,46.56389164410895,1.9039064645767212,0.05949707701802254,1024,blocks.2.attn.mem.w_gamma
atma-10b-L4-mbs4-nope__reg-baseline__distr-0__mem-1__win-0,nope,2,1,-2.2628860473632812,3.9,1.6371139526367187,0.8371418498252183,0.16285815017478172,3.8993044647880857,5.625507214265965,1.4540880918502808,0.045440252870321274,1024,blocks.2.attn.mem.w_gamma
atma-10b-L4-mbs4-nope__reg-baseline__distr-0__mem-1__win-0,nope,2,2,-1.594652771949768,3.9,2.305347228050232,0.9093189269184033,0.09068107308159666,7.291727503952016,10.519739109465233,1.2652100324630737,0.039537813514471054,1024,blocks.2.attn.mem.w_gamma
atma-10b-L4-mbs4-nope__reg-baseline__distr-0__mem-1__win-0,nope,2,3,0.385171115398407,3.9,4.285171115398407,0.9864158066797105,0.01358419332028952,50.678646112017326,73.11383142477415,2.3224573135375977,0.07257679849863052,1024,blocks.2.attn.mem.w_gamma
atma-10b-L4-mbs4-nope__reg-baseline__distr-0__mem-1__win-0,nope,2,4,0.15159331262111664,3.9,4.051593312621117,0.9829027627897563,0.01709723721024367,40.19390328946571,57.98754494968277,1.6514027118682861,0.05160633102059364,1024,blocks.2.attn.mem.w_gamma
atma-10b-L4-mbs4-nope__reg-baseline__distr-0__mem-1__win-0,nope,2,5,1.084577202796936,3.9,4.984577202796936,0.9932038334503159,0.006796166549684022,101.6439380416937,146.64120534917657,3.24381160736084,0.10136910527944565,1024,blocks.2.attn.mem.w_gamma
atma-10b-L4-mbs4-nope__reg-baseline__distr-0__mem-1__win-0,nope,2,6,-2.2190330028533936,3.9,1.6809669971466064,0.8430325350208324,0.15696746497916764,4.059433599911211,5.856524723409936,1.4222742319107056,0.04444606974720955,1024,blocks.2.attn.mem.w_gamma
atma-10b-L4-mbs4-nope__reg-baseline__distr-0__mem-1__win-0,nope,2,7,1.6867291927337646,3.9,5.586729192733765,0.9962667251462678,0.0037332748537322394,185.32054205439192,267.3610269967258,3.3567991256713867,0.10489997267723083,1024,blocks.2.attn.mem.w_gamma
atma-10b-L4-mbs4-nope__reg-baseline__distr-0__mem-1__win-0,nope,6,0,-0.7540045976638794,3.9,3.1459954023361205,0.9587506391943248,0.041249360805675254,16.454821688342292,23.739289648483584,2.4279139041900635,0.07587230950593948,1024,blocks.6.attn.mem.w_gamma
atma-10b-L4-mbs4-nope__reg-baseline__distr-0__mem-1__win-0,nope,6,1,-1.3377015590667725,3.9,2.5622984409332275,0.9283954025938863,0.07160459740611369,9.32934019156156,13.459392829131955,1.967108130455017,0.06147213280200958,1024,blocks.6.attn.mem.w_gamma
atma-10b-L4-mbs4-nope__reg-baseline__distr-0__mem-1__win-0,nope,6,2,0.3881535530090332,3.9,4.288153553009034,0.9864557124176223,0.013544287582377728,50.828987147517886,73.33072769113292,3.1576154232025146,0.09867548197507858,1024,blocks.6.attn.mem.w_gamma
atma-10b-L4-mbs4-nope__reg-baseline__distr-0__mem-1__win-0,nope,6,3,-1.2029298543930054,3.9,2.6970701456069945,0.9368535384126396,0.06314646158736038,10.62647637725742,15.330764771592998,2.3622329235076904,0.07381978631019592,1024,blocks.6.attn.mem.w_gamma
atma-10b-L4-mbs4-nope__reg-baseline__distr-0__mem-1__win-0,nope,6,4,1.4051837921142578,3.9,5.305183792114258,0.9950587517066397,0.004941248293360342,139.9308878107866,201.87759791181173,4.411503791809082,0.1378594934940338,1024,blocks.6.attn.mem.w_gamma
atma-10b-L4-mbs4-nope__reg-baseline__distr-0__mem-1__win-0,nope,6,5,-0.9200968146324158,3.9,2.979903185367584,0.9516579175055291,0.04834208249447092,13.988945084485037,20.181781700654604,2.9165680408477783,0.09114275127649307,1024,blocks.6.attn.mem.w_gamma
atma-10b-L4-mbs4-nope__reg-baseline__distr-0__mem-1__win-0,nope,6,6,-0.5540528297424316,3.9,3.3459471702575683,0.9659718697383997,0.034028130261600315,20.021255274237937,28.884565696515075,2.75854229927063,0.08620444685220718,1024,blocks.6.attn.mem.w_gamma
atma-10b-L4-mbs4-nope__reg-baseline__distr-0__mem-1__win-0,nope,6,7,-0.49674683809280396,3.9,3.403253161907196,0.9678060500926728,0.03219394990732719,21.18189157266418,30.559009928530344,3.286400318145752,0.10270000994205475,1024,blocks.6.attn.mem.w_gamma
atma-10b-L40S-mbs16-nope__reg-baseline__distr-0__mem-1__win-0,nope,10,0,-0.03107716143131256,3.9,3.8689228385686874,0.9795462424685225,0.020453757531477462,33.54073361517963,48.389050054397416,2.7072837352752686,0.08460261672735214,1024,blocks.10.attn.mem.w_gamma
atma-10b-L40S-mbs16-nope__reg-baseline__distr-0__mem-1__win-0,nope,10,1,0.7880715727806091,3.9,4.6880715727806095,0.9908795295279182,0.009120470472081723,75.65195694667868,109.14270312051869,4.535439491271973,0.14173248410224915,1024,blocks.10.attn.mem.w_gamma
atma-10b-L40S-mbs16-nope__reg-baseline__distr-0__mem-1__win-0,nope,10,2,-0.2864691913127899,3.9,3.61353080868721,0.9737510786637971,0.026248921336202893,26.058581957242183,37.594586962311915,2.7090654373168945,0.08465829491615295,1024,blocks.10.attn.mem.w_gamma
atma-10b-L40S-mbs16-nope__reg-baseline__distr-0__mem-1__win-0,nope,10,3,0.5482578277587891,3.9,4.448257827758789,0.988436351543774,0.011563648456225985,59.59466505455728,85.97692773764861,3.9014782905578613,0.12192119657993317,1024,blocks.10.attn.mem.w_gamma
atma-10b-L40S-mbs16-nope__reg-baseline__distr-0__mem-1__win-0,nope,10,4,-0.6417574882507324,3.9,3.2582425117492675,0.9629681688071933,0.037031831192806765,18.368851587243526,26.500651091741602,2.398930788040161,0.07496658712625504,1024,blocks.10.attn.mem.w_gamma
atma-10b-L40S-mbs16-nope__reg-baseline__distr-0__mem-1__win-0,nope,10,5,-0.8932921886444092,3.9,3.0067078113555907,0.9528762450357803,0.04712375496421977,14.359720418008603,20.716697435613003,2.684657335281372,0.08389554172754288,1024,blocks.10.attn.mem.w_gamma
atma-10b-L40S-mbs16-nope__reg-baseline__distr-0__mem-1__win-0,nope,10,6,-1.9712638854980469,3.9,1.928736114501953,0.8731094608688383,0.12689053913116166,5.1081507785527895,7.369503796331207,2.119703531265259,0.06624073535203934,1024,blocks.10.attn.mem.w_gamma
atma-10b-L40S-mbs16-nope__reg-baseline__distr-0__mem-1__win-0,nope,10,7,1.1677391529083252,3.9,5.0677391529083256,0.9937427597874761,0.006257240212523994,110.4282869464309,159.31434195147932,4.367496967315674,0.1364842802286148,1024,blocks.10.attn.mem.w_gamma
atma-10b-L40S-mbs16-nope__reg-baseline__distr-0__mem-1__win-0,nope,14,0,-0.7705504894256592,3.9,3.1294495105743407,0.958091295062724,0.04190870493727603,16.190409536850357,23.35782354877539,2.7218799591064453,0.08505874127149582,1024,blocks.14.attn.mem.w_gamma
atma-10b-L40S-mbs16-nope__reg-baseline__distr-0__mem-1__win-0,nope,14,1,-0.3418268859386444,3.9,3.5581731140613555,0.9722984143852337,0.027701585614766284,24.67373534745482,35.59667562597979,2.244446039199829,0.07013893872499466,1024,blocks.14.attn.mem.w_gamma
atma-10b-L40S-mbs16-nope__reg-baseline__distr-0__mem-1__win-0,nope,14,2,-0.29169169068336487,3.9,3.608308309316635,0.9736172612391703,0.026382738760829697,25.924635099869477,37.40134249543765,2.559272050857544,0.07997725903987885,1024,blocks.14.attn.mem.w_gamma
atma-10b-L40S-mbs16-nope__reg-baseline__distr-0__mem-1__win-0,nope,14,3,0.31655633449554443,3.9,4.216556334495545,0.9854650323359555,0.01453496766404455,47.34083128795563,68.29838253069467,4.1749444007873535,0.1304669976234436,1024,blocks.14.attn.mem.w_gamma
atma-10b-L40S-mbs16-nope__reg-baseline__distr-0__mem-1__win-0,nope,14,4,0.4336737096309662,3.9,4.3336737096309665,0.9870506237749027,0.012949376225097297,53.18013065674909,76.72271077231905,4.764627933502197,0.14889460802078247,1024,blocks.14.attn.mem.w_gamma
atma-10b-L40S-mbs16-nope__reg-baseline__distr-0__mem-1__win-0,nope,14,5,-0.2292041778564453,3.9,3.6707958221435546,0.975175728430032,0.02482427156996799,27.57413030796285,39.781061052124066,4.087228775024414,0.12772588431835175,1024,blocks.14.attn.mem.w_gamma
atma-10b-L40S-mbs16-nope__reg-baseline__distr-0__mem-1__win-0,nope,14,6,-0.659299373626709,3.9,3.240700626373291,0.9623375112389184,0.03766248876108162,18.05538785703732,26.048418522674552,3.6887149810791016,0.11527235060930252,1024,blocks.14.attn.mem.w_gamma
atma-10b-L40S-mbs16-nope__reg-baseline__distr-0__mem-1__win-0,nope,14,7,-0.34407418966293335,3.9,3.5559258103370666,0.972237820751344,0.027762179248656014,24.619118968635362,35.51788084710565,3.609626531600952,0.11280083656311035,1024,blocks.14.attn.mem.w_gamma
atma-10b-L40S-mbs16-nope__reg-baseline__distr-0__mem-1__win-0,nope,2,0,-1.4437154531478882,3.9,2.4562845468521117,0.9210198145920012,0.07898018540799877,8.42489080229785,12.15454818050615,1.2728875875473022,0.039777737110853195,1024,blocks.2.attn.mem.w_gamma
atma-10b-L40S-mbs16-nope__reg-baseline__distr-0__mem-1__win-0,nope,2,1,0.3468658924102783,3.9,4.246865892410279,0.9858928496685316,0.014107150331468414,48.78706340177535,70.38485442927674,1.7305400371551514,0.05407936871051788,1024,blocks.2.attn.mem.w_gamma
atma-10b-L40S-mbs16-nope__reg-baseline__distr-0__mem-1__win-0,nope,2,2,-2.367192268371582,3.9,1.5328077316284179,0.8224167475119764,0.17758325248802367,3.54536442807051,5.1148796785214605,1.411926031112671,0.044122692197561264,1024,blocks.2.attn.mem.w_gamma
atma-10b-L40S-mbs16-nope__reg-baseline__distr-0__mem-1__win-0,nope,2,3,-0.6394475698471069,3.9,3.260552430152893,0.9630504535604778,0.03694954643952221,18.410539672543848,26.560794285668532,1.4393789768218994,0.04498059302568436,1024,blocks.2.attn.mem.w_gamma
atma-10b-L40S-mbs16-nope__reg-baseline__distr-0__mem-1__win-0,nope,2,4,-1.6798934936523438,3.9,2.220106506347656,0.9020406073631217,0.09795939263687821,6.723334795075927,9.699721767092255,1.4203981161117554,0.044387441128492355,1024,blocks.2.attn.mem.w_gamma
atma-10b-L40S-mbs16-nope__reg-baseline__distr-0__mem-1__win-0,nope,2,5,13.326963424682617,3.9,17.226963424682616,0.9999999670067703,3.29932296821329e-08,21008769.853796065,30309248.083249133,3.3274033069610596,0.10398135334253311,1024,blocks.2.attn.mem.w_gamma
atma-10b-L40S-mbs16-nope__reg-baseline__distr-0__mem-1__win-0,nope,2,6,-0.27399858832359314,3.9,3.6260014116764068,0.9740679500514657,0.025932049948534236,26.38127192916565,38.0601301845505,1.997929334640503,0.062435295432806015,1024,blocks.2.attn.mem.w_gamma
atma-10b-L40S-mbs16-nope__reg-baseline__distr-0__mem-1__win-0,nope,2,7,0.7195861339569092,3.9,4.6195861339569095,0.9902393350084113,0.009760664991588626,70.667199660707,101.95121850401223,3.263201951980591,0.10197505354881287,1024,blocks.2.attn.mem.w_gamma
atma-10b-L40S-mbs16-nope__reg-baseline__distr-0__mem-1__win-0,nope,6,0,-1.7792943716049194,3.9,2.1207056283950805,0.8928994274954363,0.10710057250456373,6.118812297137335,8.82758015721044,2.5551390647888184,0.07984809577465057,1024,blocks.6.attn.mem.w_gamma
atma-10b-L40S-mbs16-nope__reg-baseline__distr-0__mem-1__win-0,nope,6,1,-0.24681267142295837,3.9,3.6531873285770415,0.9747458760164779,0.025254123983522163,27.0988396492322,39.09536157579251,3.088491678237915,0.09651536494493484,1024,blocks.6.attn.mem.w_gamma
atma-10b-L40S-mbs16-nope__reg-baseline__distr-0__mem-1__win-0,nope,6,2,0.7053859829902649,3.9,4.605385982990265,0.9901011251267586,0.009898874873241351,69.67567653939118,100.52075301396314,3.999870538711548,0.12499595433473587,1024,blocks.6.attn.mem.w_gamma
atma-10b-L40S-mbs16-nope__reg-baseline__distr-0__mem-1__win-0,nope,6,3,0.2975783348083496,3.9,4.19757833480835,0.9851906776789938,0.014809322321006199,46.457351846161416,67.02379112129081,2.992194414138794,0.09350607544183731,1024,blocks.6.attn.mem.w_gamma
atma-10b-L40S-mbs16-nope__reg-baseline__distr-0__mem-1__win-0,nope,6,4,-1.0398820638656616,3.9,2.8601179361343383,0.9458393413840149,0.05416065861598504,12.44819308375578,17.958946429962758,2.6386711597442627,0.08245847374200821,1024,blocks.6.attn.mem.w_gamma
atma-10b-L40S-mbs16-nope__reg-baseline__distr-0__mem-1__win-0,nope,6,5,-1.4802286624908447,3.9,2.419771337509155,0.9183225950729108,0.08167740492708919,8.134905911591426,11.736188416751263,2.2510643005371094,0.07034575939178467,1024,blocks.6.attn.mem.w_gamma
atma-10b-L40S-mbs16-nope__reg-baseline__distr-0__mem-1__win-0,nope,6,6,0.33406004309654236,3.9,4.234060043096543,0.9857136314457353,0.014286368554264657,48.17067581758144,69.49559511829466,3.021564245223999,0.09442388266324997,1024,blocks.6.attn.mem.w_gamma
atma-10b-L40S-mbs16-nope__reg-baseline__distr-0__mem-1__win-0,nope,6,7,-0.6802653074264526,3.9,3.2197346925735473,0.9615702118096127,0.03842978819038735,17.687879028601547,25.51821535840735,2.359217882156372,0.07372555881738663,1024,blocks.6.attn.mem.w_gamma
atma-10b-L40S-mbs4-nope__reg-baseline__distr-0__mem-1__win-0,nope,10,0,1.0971732139587402,3.9,4.997173213958741,0.9932883302120363,0.006711669787963644,102.92796042289933,148.49365807093236,5.235396862030029,0.16360615193843842,1024,blocks.10.attn.mem.w_gamma
atma-10b-L40S-mbs4-nope__reg-baseline__distr-0__mem-1__win-0,nope,10,1,-0.5516735911369324,3.9,3.3483264088630675,0.9660499891821173,0.03395001081788278,20.068131201953065,28.95219336496676,2.6337833404541016,0.08230572193861008,1024,blocks.10.attn.mem.w_gamma
